pref_id,pref_name,city_id,city_name,has_subsidy,subsidy_name,max_amount_raw,max_amount_yen,official_url
aomori,青森県,itayanagi,板柳町,0,,,,https://www.town.itayanagi.aomori.jp/
aomori,青森県,tsuruta,鶴田町,0,,,,https://www.town.tsuruta.aomori.jp/
aomori,青森県,nakadomari,中泊町,1,中泊町危険空き家解体費用補助金,最大30万円（費用の1/2以内）,300000,https://www.town.nakadomari.lg.jp/soshikikarasagasu/somuka/gyomuannai/1/2/871.html
aomori,青森県,noheji,野辺地町,1,野辺地町空家等除却事業費補助金（不良住宅等除却事業費補助金）,詳細は窓口にお問い合わせください,,https://www.town.noheji.aomori.jp/life/seikatsu/bosai/1606
aomori,青森県,shichinohe,七戸町,0,,,,https://www.town.shichinohe.aomori.jp/
aomori,青森県,rokunohe,六戸町,0,,,,https://www.town.rokunohe.aomori.jp/
aomori,青森県,yokohama,横浜町,0,,,,https://www.town.yokohama.aomori.jp/
aomori,青森県,tohoku,東北町,0,,,,https://www.town.tohoku.aomori.jp/
aomori,青森県,rokkasho,六ヶ所村,0,,,,https://www.rokkasho.jp/
aomori,青森県,oirase,おいらせ町,0,,,,https://www.town.oirase.aomori.jp/
aomori,青森県,ohma,大間町,0,,,,https://www.town.ohma.aomori.jp/
aomori,青森県,higashidori,東通村,0,,,,https://www.vill.higashidori.aomori.jp/
aomori,青森県,kazamaura,風間浦村,0,,,,https://www.vill.kazamaura.aomori.jp/
aomori,青森県,sai,佐井村,0,,,,https://www.vill.sai.aomori.jp/
aomori,青森県,sannohe,三戸町,0,,,,https://www.town.sannohe.aomori.jp/
aomori,青森県,gonohe,五戸町,1,五戸町危険空き家解体費用補助金,詳細は窓口にお問い合わせください,,https://www.town.gonohe.aomori.jp/chosei/akiyakaitaihojo.html
aomori,青森県,takko,田子町,0,,,,https://www.town.takko.aomori.jp/
aomori,青森県,nambu,南部町,0,,,,https://www.town.nambu.aomori.jp/
aomori,青森県,hashikami,階上町,0,,,,https://www.town.hashikami.lg.jp/
aomori,青森県,shingo,新郷村,0,,,,https://www.vill.shingo.aomori.jp/
miyagi,宮城県,ishinomaki,石巻市,0,,,,https://www.city.ishinomaki.lg.jp/cont/10503600/10503500/001/20210402112953.html
miyagi,宮城県,shiogama,塩竃市,0,,,,https://www.city.shiogama.miyagi.jp/soshiki/6/43931.html
miyagi,宮城県,kesennuma,気仙沼市,1,気仙沼市不良住宅空家除却費補助金,最大60万円（費用の1/2以内）,600000,https://www.kesennuma.miyagi.jp/sec/s027/010/010/010/010/20220426180621.html
miyagi,宮城県,shiroishi,白石市,0,,,,https://www.city.shiroishi.miyagi.jp/soshiki/23/9079.html
miyagi,宮城県,natori,名取市,0,,,,https://www.city.natori.miyagi.jp/soshiki/kikaku/mirokusousei/node_86309
miyagi,宮城県,kakuda,角田市,0,,,,
miyagi,宮城県,tagajo,多賀城市,0,,,,https://www.city.tagajo.miyagi.jp/toshisomu/kurashi/akiyakanri.html
miyagi,宮城県,iwanuma,岩沼市,0,,,,https://www.city.iwanuma.miyagi.jp/kurashi/kankyo-eisei/kankyo-eisei/akiyatoutaisakukeikaku.html
miyagi,宮城県,tome,登米市,0,,,,https://www.city.tome.miyagi.jp/machi/shisejoho/ijuteju/bank/akiyabank/index.html
miyagi,宮城県,kurihara,栗原市,0,,,,https://www.kuriharacity.jp/w027/akiyakeikaku/020/PAGE000000000000011556.html
miyagi,宮城県,higashimatsushima,東松島市,0,,,,https://www.city.higashimatsushima.miyagi.jp/shisei/shisaku-keikaku/kihonkeikaku/akiyataisaku.html
miyagi,宮城県,osaki,大崎市,1,大崎市危険空家等除却費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/shiminkyodousuishimbu/kankyohozenkaakiyataisakusuishinshitsu/3137.html
miyagi,宮城県,tomiya,富谷市,0,,,,https://www.tomiya-city.miyagi.jp/information/2024/07/b9d635e073e563ffa1a3f9969fb31984ebe5dc78.html
miyagi,宮城県,zao,蔵王町,0,,,,https://www.town.zao.miyagi.jp/kurashi_guide/shisaku_machi/shisaku_machi/akiya_keikaku.html
miyagi,宮城県,shichikashuku,七ヶ宿町,1,七ヶ宿町住みたい住宅応援事業（空き家の環境整備・解体）,詳細は窓口にお問い合わせください,,https://town.shichikashuku.miyagi.jp/life/juutaku-josei.html
miyagi,宮城県,ogawara,大河原町,0,,,,https://www.town.ogawara.miyagi.jp/1120.htm
miyagi,宮城県,murata,村田町,0,,,,http://www.town.murata.miyagi.jp/kurashi/tochi/akiya/index.html
miyagi,宮城県,shibata,柴田町,0,,,,"https://www02.town.shibata.miyagi.jp/index.cfm/75,60428,134,377,html"
miyagi,宮城県,kawasaki,川崎町,0,,,,https://www.town.kawasaki.miyagi.jp/soshiki/spring/307.html
miyagi,宮城県,marumori,丸森町,1,空き家利活用促進支援事業補助金（空き家解体支援事業）,最大50万円（解体費用の1/2以内）,500000,http://www.town.marumori.miyagi.jp/life/detail.php?content=1310
miyagi,宮城県,watari,亘理町,0,,,,https://www.town.watari.miyagi.jp/life/detail.php?content=409
miyagi,宮城県,yamamoto,山元町,0,,,,https://www.town.yamamoto.miyagi.jp/soshiki/9/24914.html
miyagi,宮城県,matsushima,松島町,0,,,,"https://www.town.miyagi-matsushima.lg.jp/index.cfm/12,0,46,443,html"
miyagi,宮城県,shichigahama,七ヶ浜町,0,,,,https://www.shichigahama.com/benricho/oshirase/sanka3-100-8734.html
miyagi,宮城県,rifu,利府町,0,,,,https://www.town.rifu.miyagi.jp/gyosei/soshikikarasagasu/seikatu/kankyou/8/5824.html
miyagi,宮城県,taiwa,大和町,0,,,,https://www.town.taiwa.miyagi.jp/choseijoho/seisaku_keikaku/toshikeikaku_seisaku/3014.html
miyagi,宮城県,osato,大郷町,0,,,,https://www.town.miyagi-osato.lg.jp/soshiki/machidukuri/akiya-bank02.html
miyagi,宮城県,ohira,大衡村,0,,,,https://www.village.ohira.miyagi.jp/soshiki/5/4993.html
miyagi,宮城県,shikama,色麻町,0,,,,https://www.town.shikama.miyagi.jp/chosei/iju_teiju/1277.html
miyagi,宮城県,kami,加美町,0,,,,https://www.town.kami.miyagi.jp/soshikikarasagasu/hito_shigotosuishinka/seisaku_keikaku/490.html
miyagi,宮城県,wakuya,涌谷町,0,,,,http://www.town.wakuya.miyagi.jp/gyose/kekaku/akiyataisaku.html
miyagi,宮城県,misato,美里町,0,,,,https://www.town.misato.miyagi.jp/07kurashi/2015-0618-1305-47.html
miyagi,宮城県,onagawa,女川町,0,,,,https://www.town.onagawa.miyagi.jp/
miyagi,宮城県,minamisanriku,南三陸町,0,,,,https://www.town.minamisanriku.miyagi.jp/
yamagata,山形県,yonezawa,米沢市,1,米沢市不良住宅・特定空家等除却促進事業費補助金,詳細は窓口にお問い合わせください,,https://www.city.yonezawa.yamagata.jp/soshiki/6/1026/2/2/1679.html
yamagata,山形県,tsuruoka,鶴岡市,1,鶴岡市危険空き家解体補助金（個人型）,最大50万円（費用の4割以内）,500000,https://www.city.tsuruoka.lg.jp/kurashi/jyutaku/akiya/akiya_hojokin/kankyo-kaitaihojyo.html
yamagata,山形県,sakata,酒田市,1,酒田市危険空き家解体補助金,最大80万円（危険空き家）／最大20万円（一般空き家解体）,800000,https://www.city.sakata.lg.jp/jyutaku/jyutaku/jyutakushikin/kenchiku_kikenakiya.html
yamagata,山形県,shinjo,新庄市,1,新庄市空き家等除却支援事業費補助金,詳細は窓口にお問い合わせください,,https://www.city.shinjo.yamagata.jp/g/kurashi/050/040/index.html
yamagata,山形県,sagae,寒河江市,1,寒河江市老朽危険空き家解体事業補助金,詳細は窓口にお問い合わせください,,https://www.city.sagae.yamagata.jp/kurashi/sumai/jyutaku/akiyakaitaihojo.html
yamagata,山形県,kaminoyama,上山市,1,上山市老朽危険空き家除却補助,詳細は窓口にお問い合わせください,,https://www.city.kaminoyama.yamagata.jp/soshiki/12/km20141218.html
yamagata,山形県,murayama,村山市,1,村山市老朽危険空き家除却促進事業補助金,詳細は窓口にお問い合わせください,,https://www.city.murayama.lg.jp/kurashi/josei/josei/kensetsujokyakuhojo.html
yamagata,山形県,nagai,長井市,0,,,,https://www.city.nagai.yamagata.jp/soshiki/kensetsu/101/204/1/1/index.html
yamagata,山形県,tendo,天童市,1,天童市老朽危険空き家除却事業・宅地創出空き家除却事業,詳細は窓口にお問い合わせください,,https://www.city.tendo.yamagata.jp/lifeinfo/sumai/akiyajokyaku.html
yamagata,山形県,higashine,東根市,0,,,,https://www.city.higashine.yamagata.jp/
yamagata,山形県,obanazawa,尾花沢市,0,,,,https://www.city.obanazawa.yamagata.jp/
yamagata,山形県,nanyo,南陽市,0,,,,https://www.city.nanyo.yamagata.jp/
yamagata,山形県,yamabe,山辺町,0,,,,https://www.town.yamabe.yamagata.jp/
yamagata,山形県,nakayama,中山町,1,令和7年度空家除却及び家財処分費補助金,詳細は窓口にお問い合わせください,,https://www.town.nakayama.yamagata.jp/soshiki/kensetsu/kensetsuseibi/25.html
yamagata,山形県,kahoku,河北町,0,,,,https://www.town.kahoku.yamagata.jp/
yamagata,山形県,nishikawa,西川町,0,,,,https://www.town.nishikawa.yamagata.jp/
yamagata,山形県,asahi,朝日町,0,,,,https://www.town.asahi.yamagata.jp/
yamagata,山形県,oe,大江町,0,,,,https://www.town.oe.yamagata.jp/
yamagata,山形県,oishida,大石田町,0,,,,https://www.town.oishida.yamagata.jp/
yamagata,山形県,kaneyama,金山町,0,,,,https://www.town.kaneyama.yamagata.jp/
yamagata,山形県,mogami,最上町,0,,,,https://www.town.mogami.yamagata.jp/
yamagata,山形県,funagata,舟形町,0,,,,https://www.town.funagata.yamagata.jp/
yamagata,山形県,mamurogawa,真室川町,0,,,,https://www.town.mamurogawa.yamagata.jp/
yamagata,山形県,okura,大蔵村,0,,,,https://www.vill.okura.yamagata.jp/
yamagata,山形県,sakegawa,鮭川村,0,,,,https://www.vill.sakegawa.yamagata.jp/
yamagata,山形県,tozawa,戸沢村,0,,,,https://www.vill.tozawa.yamagata.jp/
yamagata,山形県,takahata,高畠町,0,,,,https://www.town.takahata.yamagata.jp/
yamagata,山形県,kawanishi,川西町,0,,,,https://www.town.kawanishi.yamagata.jp/
yamagata,山形県,oguni,小国町,0,,,,https://www.town.oguni.yamagata.jp/
yamagata,山形県,shirataka,白鷹町,0,,,,https://www.town.shirataka.yamagata.jp/
yamagata,山形県,iide,飯豊町,0,,,,https://www.town.iide.yamagata.jp/
yamagata,山形県,mikawa,三川町,1,三川町老朽危険空き家等解体促進補助事業,最大150万円（有効活用促進型）,1500000,https://www.town.mikawa.yamagata.lg.jp/smph/kurashi/sumai/akiya/roukyu-akiya.html
yamagata,山形県,shonai,庄内町,1,庄内町老朽空家解体支援事業補助金,詳細は窓口にお問い合わせください,,https://www.town.shonai.lg.jp/kurashi/kurashi/akiyataisaku/kensetsu0420250502093241358.html
yamagata,山形県,yusa,遊佐町,0,,,,https://www.town.yusa.yamagata.jp/
akita,秋田県,noshiro,能代市,1,能代市危険空家等解体撤去費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.noshiro.lg.jp/section/somu/sougou-bosai/sougoubosai/akiyataisaku/25448
akita,秋田県,yokote,横手市,1,空家等除却費補助事業（特定空家等解体補助）,最大30万円（費用の30%以内）,300000,https://www.city.yokote.lg.jp/kurashi/1001142/1001280/1009353/1009354.html
akita,秋田県,odate,大館市,1,危険空家等解体撤去費補助金／老朽空家等解体撤去費補助金,最大50万円（危険：費用の1/2以内）または最大25万円（老朽：費用の1/4以内）,500000,https://www.city.odate.lg.jp/dcity/bousai/31-7905.html
akita,秋田県,oga,男鹿市,1,男鹿市空き家等適正管理に関する条例に基づく解体補助金,最大50万円（危険度高：費用の50%以内）または最大20万円（危険度低：費用の20%以内）,500000,https://www.city.oga.akita.jp/soshik/kiki/bosai/6/1345.html
akita,秋田県,yuzawa,湯沢市,1,特定空家等解体撤去資金助成事業,最大50万円（費用の1/2以内）,500000,https://www.city-yuzawa.jp/soshiki/16/1499.html
akita,秋田県,yurihonjo,由利本荘市,1,老朽危険空家等解体撤去補助金,詳細は窓口にお問い合わせください,,https://www.city.yurihonjo.lg.jp/1000006/1008699/1008698.html
akita,秋田県,katagami,潟上市,0,,,,https://www.city.katagami.lg.jp/
akita,秋田県,daisen,大仙市,1,大仙市空き家等解体補助金,最大50万円（費用の1/2以内）※相続3年以内かつ旧耐震建物は最大100万円,500000,https://www.city.daisen.lg.jp/archive/contents-12195
akita,秋田県,kitaakita,北秋田市,1,北秋田市特定空家等解体撤去事業費補助金,詳細は窓口にお問い合わせください,,https://www.city.kitaakita.akita.jp/archive/contents-6584
akita,秋田県,nikaho,にかほ市,0,,,,https://www.city.nikaho.akita.jp/
akita,秋田県,semboku,仙北市,0,,,,https://www.city.semboku.akita.jp/
akita,秋田県,kamikoani,上小阿仁村,0,,,,https://www.vill.kamikoani.akita.jp/
akita,秋田県,fujisato,藤里町,0,,,,https://www.town.fujisato.akita.jp/
akita,秋田県,mitane,三種町,1,三種町空家等解体費補助金,最大60万円（費用の1/2以内）※自治会が措置を講じる場合は全額（上限100万円）,600000,https://www.town.mitane.akita.jp/soshikikarasagasu/chominseikatsuka/3/2505.html
akita,秋田県,happo,八峰町,0,,,,https://www.town.happo.lg.jp/
akita,秋田県,gojome,五城目町,1,五城目町空家解体撤去費補助金,詳細は窓口にお問い合わせください,,https://www.town.gojome.akita.jp/kurashi/sumai/
akita,秋田県,hachirogata,八郎潟町,0,,,,https://www.town.hachirogata.akita.jp/
akita,秋田県,ikawa,井川町,0,,,,https://www.town.ikawa.akita.jp/
akita,秋田県,ogata,大潟村,0,,,,https://www.vill.ogata.akita.jp/
akita,秋田県,misato,美郷町,0,,,,https://www.town.misato.akita.jp/
akita,秋田県,ugo,羽後町,0,,,,https://www.town.ugo.lg.jp/
akita,秋田県,higashinaruse,東成瀬村,0,,,,https://vill.higashinaruse.lg.jp/
ibaraki,茨城県,hitachi,日立市,1,日立市空き家解体補助金（利活用型）,最大50万円（費用の1/3以内）,500000,https://www.city.hitachi.lg.jp/machizukuri_kankyo/hojokin_joseikin/1007381/1002708.html
ibaraki,茨城県,tsuchiura,土浦市,0,,,,https://www.city.tsuchiura.lg.jp/kankyo-kotsu-machizukuri/akiya-taisaku/
ibaraki,茨城県,koga,古河市,1,古河市空家等解体費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.ibaraki-koga.lg.jp/soshiki/eizen/akiyataisaku/12635.html
ibaraki,茨城県,ishioka,石岡市,1,石岡市特定空家等解体費用補助金,最大30万円（費用の1/3以内）,300000,https://www.city.ishioka.lg.jp/page/page006006.html
ibaraki,茨城県,yuki,結城市,1,結城市空家等解体費補助金,最大30万円（費用の1/2以内）,300000,https://www.city.yuki.lg.jp/kurashi-tetsuzuki/kankyou-koutsuu/akiya/page007107.html
ibaraki,茨城県,ryugasaki,龍ケ崎市,1,龍ケ崎市老朽空家等解体費等補助金,最大50万円（費用の1/2以内）,500000,https://www.city.ryugasaki.ibaraki.jp/kurashi/seikatsu/akiya-bank/akiyakaitaihojyo.html
ibaraki,茨城県,shimotsuma,下妻市,0,,,,https://www.city.shimotsuma.lg.jp/
ibaraki,茨城県,joso,常総市,0,,,,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/suidou_jyutaku/vacant_house/vacant_house_measures/page001831.html
ibaraki,茨城県,hitachiota,常陸太田市,0,,,,https://www.city.hitachiota.ibaraki.jp/page/page003669.html
ibaraki,茨城県,takahagi,高萩市,0,,,,https://www.city.takahagi.ibaraki.jp/
ibaraki,茨城県,kitaibaraki,北茨城市,0,,,,https://www.city.kitaibaraki.lg.jp/
ibaraki,茨城県,kasama,笠間市,1,笠間市空家解体撤去補助金,最大30万円（費用の1/3以内）※居住誘導区域内は最大80万円（費用の1/2以内）,300000,https://www.city.kasama.lg.jp/
ibaraki,茨城県,toride,取手市,0,,,,https://www.city.toride.ibaraki.jp/
ibaraki,茨城県,ushiku,牛久市,0,,,,https://www.city.ushiku.lg.jp/page/dir008715.html
ibaraki,茨城県,hitachinaka,ひたちなか市,0,,,,https://www.city.hitachinaka.lg.jp/
ibaraki,茨城県,kashima,鹿嶋市,1,鹿嶋市既存ストック利活用補助金,最大30万円（費用の4/5以内）,300000,https://www.city.kashima.ibaraki.jp/site/shinsei/51832.html
ibaraki,茨城県,itako,潮来市,0,,,,https://www.city.itako.lg.jp/
ibaraki,茨城県,moriya,守谷市,0,,,,https://www.city.moriya.ibaraki.jp/
ibaraki,茨城県,hitachiomiya,常陸大宮市,1,常陸大宮市空き家等解体費補助金,最大50万円（費用の1/2以内）※都市計画区域外30万円・区域内40万円・居住誘導区域内50万円,500000,https://www.city.hitachiomiya.lg.jp/kurashi_gyousei/kurashi/sumai/akiya/page009714.html
ibaraki,茨城県,naka,那珂市,0,,,,https://www.city.naka.lg.jp/
ibaraki,茨城県,chikusei,筑西市,1,筑西市空家等解体支援補助金,最大30万円（費用の1/3以内）,300000,https://www.city.chikusei.lg.jp/
ibaraki,茨城県,bando,坂東市,0,,,,https://www.city.bando.lg.jp/
ibaraki,茨城県,inashiki,稲敷市,0,,,,https://www.city.inashiki.lg.jp/
ibaraki,茨城県,kasumigaura,かすみがうら市,0,,,,https://www.city.kasumigaura.lg.jp/
ibaraki,茨城県,sakuragawa,桜川市,0,,,,https://www.city.sakuragawa.lg.jp/
ibaraki,茨城県,kamisu,神栖市,1,神栖市空き家解体支援事業補助金,最大100万円（費用の1/2以内）※管理不全：50万円、不良住宅：70万円、特定空家：100万円,1000000,https://www.city.kamisu.ibaraki.jp/living/safety/1000921/1000929/1007717.html
ibaraki,茨城県,namegata,行方市,0,,,,https://www.city.namegata.ibaraki.jp/page/page008766.html
ibaraki,茨城県,hokota,鉾田市,1,鉾田市空家等解体補助金,最大50万円（費用の1/2以内）,500000,https://www.city.hokota.lg.jp/page/page005680.html
ibaraki,茨城県,tsukubamirai,つくばみらい市,1,つくばみらい市空き家解体補助金,最大30万円（費用の1/2以内）,300000,https://www.city.tsukubamirai.lg.jp/jyumin/sumai-hikkoshi/akiya-taisaku/page003876.html
ibaraki,茨城県,omitama,小美玉市,1,小美玉市空家等解体撤去補助金,最大50万円（費用の1/2以内）,500000,https://www.city.omitama.lg.jp/
ibaraki,茨城県,ibarakimachi,茨城町,1,茨城町空家等除却支援事業補助金,最大50万円（対象工事費の40%以内）,500000,https://www.town.ibaraki.lg.jp/gyousei/kurashitetuduki/jyutaku/akiyabank/002760.html
ibaraki,茨城県,oarai,大洗町,1,大洗町空き家解体補助金,最大30万円（費用の1/3以内）※跡地利用補助金は別途最大20万円,300000,https://www.town.oarai.lg.jp/cat1/sumai/akiya/3620/
ibaraki,茨城県,shirosato,城里町,0,,,,https://www.town.shirosato.lg.jp/
ibaraki,茨城県,tokai,東海村,1,東海村空家等解体・リフォーム工事費補助金,最大80万円（費用の2/3以内）※村内業者の場合さらに最大20万円加算,800000,https://www.vill.tokai.ibaraki.jp/kurashi_tetsuzuki/sumai_pet/akiya/7428.html
ibaraki,茨城県,daigo,大子町,0,,,,https://www.town.daigo.ibaraki.jp/
ibaraki,茨城県,miho,美浦村,1,美浦村空家等解体補助金,最大30万円（費用の1/3以内）,300000,https://www.vill.miho.lg.jp/page/page005854.html
ibaraki,茨城県,ami,阿見町,0,,,,https://www.town.ami.lg.jp/
ibaraki,茨城県,kawachi,河内町,0,,,,https://www.town.ibaraki-kawachi.lg.jp/
ibaraki,茨城県,yachiyo,八千代町,0,,,,https://www.town.yachiyo.ibaraki.jp/
ibaraki,茨城県,goka,五霞町,0,,,,https://www.town.goka.lg.jp/
ibaraki,茨城県,sakai,境町,0,,,,https://www.town.ibaraki-sakai.lg.jp/
ibaraki,茨城県,tone,利根町,0,,,,https://www.town.tone.ibaraki.jp/
tochigi,栃木県,ashikaga,足利市,1,足利市特定空家等解体費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.ashikaga.tochigi.jp/urban/000068/000376/000761/p002957.html
tochigi,栃木県,tochigi,栃木市,1,栃木市空き家解体費補助金,最大50万円（倒壊等のおそれ：費用の1/2）／修繕困難は最大25万円（費用の1/2）,500000,https://www.city.tochigi.lg.jp/soshiki/43/576.html
tochigi,栃木県,sano,佐野市,1,佐野市特定空家等除却促進事業補助金,最大50万円（費用の1/2以内）,500000,https://www.city.sano.lg.jp/soshikiichiran/toshi/kenchikujutakuka/oshirase/3353.html
tochigi,栃木県,kanuma,鹿沼市,1,鹿沼市空家解体補助金,最大50万円（費用の1/2以内）,500000,https://www.city.kanuma.tochigi.jp/0126/info-0000004578-1.html
tochigi,栃木県,nikko,日光市,1,日光市空家等除却費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.nikko.lg.jp/soshiki/7/1035/6/1/714.html
tochigi,栃木県,oyama,小山市,1,小山市空家等解体費補助制度,最大50万円（費用の1/2以内）,500000,https://www.city.oyama.tochigi.jp/soshiki/52/207713.html
tochigi,栃木県,moka,真岡市,1,真岡市空家等解体費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.moka.lg.jp/kakuka/kurashi_anzen/gyomu/jutaku_koen/akiya/13647.html
tochigi,栃木県,ohtawara,大田原市,0,,,,https://www.city.ohtawara.tochigi.jp/docs/2014062700028
tochigi,栃木県,yaita,矢板市,1,矢板市空家等解体費補助金,最大50万円（矢板駅西地区の用途地域内は最大60万円）（費用の1/2以内）,500000,https://www.city.yaita.tochigi.jp/soshiki/toshiseibi/akiya-kaitaihojo.html
tochigi,栃木県,nasushiobara,那須塩原市,1,那須塩原市特定空き家等解体費補助金,最大50万円（居住誘導区域内は最大70万円）（費用の1/2以内）,500000,https://www.city.nasushiobara.tochigi.jp/soshikikarasagasu/toshikeikakuka/sumai_kurashi/1_1/4523.html
tochigi,栃木県,sakura,さくら市,0,,,,https://www.city.tochigi-sakura.lg.jp/life/000015/000123/p004691.html
tochigi,栃木県,nasukarasuyama,那須烏山市,1,那須烏山市特定空家等除却事業費補助金,最大50万円（費用の1/2以内）,500000,https://www.city.nasukarasuyama.lg.jp/page/page005327.html
tochigi,栃木県,shimotsuke,下野市,1,下野市老朽危険空家等除却促進事業補助制度,特定空家：最大50万円、不良空家：最大30万円,500000,https://www.city.shimotsuke.lg.jp/0572/info-0000005808-3.html
tochigi,栃木県,kaminokawa,上三川町,0,,,,https://www.town.kaminokawa.lg.jp/
tochigi,栃木県,mashiko,益子町,0,,,,https://www.town.mashiko.lg.jp/
tochigi,栃木県,motegi,茂木町,0,,,,https://www.town.motegi.tochigi.jp/
tochigi,栃木県,ichikai,市貝町,0,,,,https://www.town.ichikai.lg.jp/
tochigi,栃木県,haga,芳賀町,0,,,,https://www.town.haga.tochigi.jp/
tochigi,栃木県,mibu,壬生町,1,壬生町空家解体事業補助金,最大50万円（費用の1/2以内）,500000,https://www.town.mibu.tochigi.jp/docs/2023032000013/
tochigi,栃木県,nogi,野木町,0,,,,https://www.town.nogi.lg.jp/cyousei/akiya_taisaku/
tochigi,栃木県,shioya,塩谷町,0,,,,https://www.town.shioya.tochigi.jp/
tochigi,栃木県,takanezawa,高根沢町,0,,,,https://www.town.takanezawa.tochigi.jp/
tochigi,栃木県,nasu,那須町,1,那須町特定空家等解体費補助金,最大50万円（費用の1/2以内）,500000,https://www.town.nasu.lg.jp/0003/info-0000002275-1.html
tochigi,栃木県,nakagawa,那珂川町,0,,,,https://www.town.nakagawa.tochigi.jp/
gunma,群馬県,kiryu,桐生市,1,きりゅう暮らし応援事業（空き家除却助成）補助金,最大30万円（工事費の1/2以内）,300000,https://www.city.kiryu.lg.jp/kurashi/jutaku/1018097/1011339/1011234.html
gunma,群馬県,isesaki,伊勢崎市,1,伊勢崎市空き家除却補助事業,危険空き家：最大50万円（工事費の4/5以内）／旧耐震空き家：最大25万円（工事費の2/5以内）,500000,https://www.city.isesaki.lg.jp/soshiki/kensetu/jyutaku/akiya/1640.html
gunma,群馬県,ota,太田市,1,太田市空家除却補助事業補助金,最大50万円（工事費の1/2以内）,500000,https://www.city.ota.gunma.jp/page/1151.html
gunma,群馬県,numata,沼田市,1,沼田市空き家解体補助金,最大25万円（工事費の1/3×上限15万円＋昭和56年以前加算10万円）,250000,https://www.city.numata.gunma.jp/life/sumai/1006719/1006720.html
gunma,群馬県,tatebayashi,館林市,1,館林市空き家除却助成金,不良住宅：最大60万円／準不良住宅：最大20万円,600000,https://www.city.tatebayashi.gunma.jp/s069/kurashi/080/060/20200109041000.html
gunma,群馬県,shibukawa,渋川市,1,渋川市空家解体事業補助金,最大30万円（工事費の1/10＋居住誘導区域内または昭和56年以前加算10万円）,300000,https://www.city.shibukawa.lg.jp/kurashi/life_event/hikkoshi-sumai/sumai/akiya/p003795.html
gunma,群馬県,fujioka,藤岡市,1,藤岡市空家解体補助金,最大30万円（工事費の1/3以内・昭和56年以前）／最大20万円（それ以外）,300000,https://www.city.fujioka.gunma.jp/soshiki/toshikensetsubu/kenchiku/1/1/hojokin/akiyakaitaihojokin.html
gunma,群馬県,tomioka,富岡市,1,富岡市空き家除却補助金,詳細は窓口にお問い合わせください,,https://www.city.tomioka.lg.jp/www/contents/1459473339010/index.html
gunma,群馬県,annaka,安中市,1,安中市空家除却費補助金,最大30万円（工事費の1/2以内）,300000,https://www.city.annaka.lg.jp/page/2180.html
gunma,群馬県,midori,みどり市,1,みどり市空き家除却補助金,最大30万円（工事費の1/2以内）,300000,https://www.city.midori.gunma.jp/kurashi/1001618/1005077/1005078/1005098.html
gunma,群馬県,shinto,榛東村,1,榛東村空き家除却補助金,最大50万円（村内業者施工・工事費の1/2以内）,500000,https://www.vill.shinto.gunma.jp/life/000049/000050/p000745.html
gunma,群馬県,yoshioka,吉岡町,1,老朽危険空家除却支援事業,詳細は窓口にお問い合わせください,,https://www.town.yoshioka.gunma.jp/kurashi/jutaku/sumai/
gunma,群馬県,ueno,上野村,0,,,,https://www.vill.ueno.gunma.jp
gunma,群馬県,kanna,神流町,0,,,,https://www.town.kanna.gunma.jp
gunma,群馬県,shimonita,下仁田町,1,下仁田町空き家解体補助金,最大20万円（町内業者施工）／最大10万円（町外業者施工）,200000,https://www.town.shimonita.lg.jp
gunma,群馬県,nanmoku,南牧村,0,,,,https://www.vill.nakanojo.gunma.jp
gunma,群馬県,kanra,甘楽町,1,甘楽町空き家解体補助金,最大50万円（工事費の4/5以内）,500000,https://www.town.kanra.lg.jp
gunma,群馬県,nakanojo,中之条町,1,中之条町空き家解体補助金,最大70万円（工事費の1/2以内・町内業者施工）／最大35万円（工事費の1/4以内・町外業者施工）,700000,https://www.town.nakanojo.gunma.jp
gunma,群馬県,naganohara,長野原町,0,,,,https://www.town.naganohara.gunma.jp
gunma,群馬県,tsumagoi,嬬恋村,1,嬬恋村放置建物解体費補助金,詳細は窓口にお問い合わせください,,https://www.vill.tsumagoi.gunma.jp/www/contents/1000000000241/index.html
gunma,群馬県,kusatsu,草津町,1,草津町空家除却費補助金,最大50万円（工事費の1/2以内）,500000,https://www.town.kusatsu.gunma.jp
gunma,群馬県,takayama,高山村,0,,,,https://www.vill.takayama.gunma.jp
gunma,群馬県,higashiagatsuma,東吾妻町,1,東吾妻町空き家解体補助金,詳細は窓口にお問い合わせください,,https://www.town.higashiagatsuma.gunma.jp
gunma,群馬県,katashina,片品村,0,,,,https://www.vill.katashina.gunma.jp
gunma,群馬県,kawaba,川場村,0,,,,https://www.vill.kawaba.gunma.jp
gunma,群馬県,showa,昭和村,0,,,,https://www.vill.showa.gunma.jp
gunma,群馬県,minakami,みなかみ町,1,みなかみ町空き家解体補助金,最大30万円（工事費の1/3以内・昭和56年以前の一般住宅）,300000,https://www.town.minakami.gunma.jp/life/09sumai/seikatu-kankyou/2021-0127-0942-71.html
